"nba_id","Team","Player","Experience","DPM","DPM Improvement","O-DPM","D-DPM","Box DPM","Box O-DPM","Box D-DPM","FGA/100","FG2%","FG3A/100","FG3%","FG3ARate%","RimFGA/100","RimFG%","FTA/100","FT%","FTARate%","USG%","REB/100","AST/100","AST%","BLK/100","BLK%","STL/100","STL%","TOV/100"
201942,"Chicago Bulls","DeMar DeRozan","Vet",0.05,-0.32,1,-0.95,1.28,1.46,-0.18,20.222,0.537,3.534,0.337,0.185,4.447,0.68,8.301,0.867,0.392,0.231,5.778,6.934,0.207,0.729,0.008,1.406,0.015,2.359
1627739,"Utah Jazz","Kris Dunn","Vet",0.05,1.14,-0.8,0.85,-1.53,-1.82,0.29,11.597,0.539,4.325,0.352,0.35,2.389,0.649,1.221,0.768,0.145,0.133,7.378,11.039,0.276,0.961,0.01,2.473,0.025,2.936
1630591,"Orlando Magic","Jalen Suggs","Vet",0.04,2.05,-1.02,1.07,0.34,-0.9,1.24,17.215,0.524,9.798,0.348,0.568,3.739,0.645,3.126,0.783,0.192,0.187,5.857,4.581,0.136,0.992,0.011,2.397,0.024,2.609
1630598,"Oklahoma City Thunder","Aaron Wiggins","Vet",0.04,2,0.21,-0.17,0.54,0.72,-0.18,15.43,0.604,7.351,0.377,0.429,6.145,0.686,2.362,0.81,0.185,0.17,7.29,3.359,0.092,0.461,0.005,1.377,0.014,1.757
1628976,"Orlando Magic","Wendell Carter Jr.","Vet",0.04,-0.43,-0.77,0.81,-0.7,-0.07,-0.63,15.187,0.624,5.763,0.355,0.383,5.961,0.769,5.104,0.745,0.312,0.173,13.157,3.247,0.089,1.022,0.011,0.972,0.01,2.116
1641871,"Portland Trail Blazers","Duop Reath","Rookie",0.03,NA,0.2,-0.17,0.03,0.26,-0.23,17.354,0.593,9.398,0.369,0.519,5.954,0.687,3.632,0.754,0.238,0.183,11.409,3.219,0.092,1.375,0.016,1.308,0.013,2.11
202685,"New Orleans Pelicans","Jonas Valanciunas","Vet",0.03,-1.2,-0.98,1.01,-0.36,0.21,-0.57,19.278,0.612,2.95,0.339,0.144,8.172,0.717,5.794,0.8,0.309,0.22,19.872,4.332,0.126,1.717,0.018,0.756,0.007,3.001
1631099,"Sacramento Kings","Keegan Murray","Sophomore",-0.01,0.79,0.26,-0.27,-0.18,0.11,-0.29,17.562,0.563,9.338,0.39,0.522,3.233,0.685,2.249,0.807,0.131,0.172,7.92,2.709,0.075,0.903,0.01,1.378,0.014,1.081
1627736,"Milwaukee Bucks","Malik Beasley","Vet",-0.02,0.08,0.05,-0.08,-0.94,-0.64,-0.3,13.472,0.534,9.919,0.397,0.739,1.226,0.668,0.673,0.77,0.073,0.13,5.961,2.571,0.063,0.262,0.003,1.182,0.012,0.968
1630171,"Cleveland Cavaliers","Isaac Okoro","Vet",-0.04,0.12,-0.63,0.59,-0.4,-0.67,0.27,12.092,0.585,4.737,0.353,0.384,5.603,0.671,4.124,0.747,0.34,0.135,5.624,3.191,0.084,0.598,0.007,1.553,0.015,1.475
1629626,"Phoenix Suns","Bol Bol","Vet",-0.05,1.33,-0.75,0.7,0.09,-0.49,0.58,16.113,0.593,4.357,0.31,0.272,4.567,0.783,3.289,0.76,0.21,0.184,14.292,2.969,0.085,2.508,0.028,1.155,0.011,2.773
1626181,"Los Angeles Clippers","Norman Powell","Vet",-0.05,0.07,0.7,-0.76,-0.0800000000000001,1.04,-1.12,19.116,0.535,9.62,0.4,0.501,3.441,0.658,4.433,0.841,0.252,0.193,5.258,2.675,0.07,0.554,0.006,1.204,0.012,1.556
1630256,"Houston Rockets","Jae'Sean Tate","Vet",-0.07,0.38,-1.03,0.96,-0.59,-1.28,0.69,10.241,0.58,3.149,0.326,0.304,4.274,0.688,2.154,0.712,0.215,0.111,8.99,3.651,0.101,0.573,0.007,1.571,0.016,1.669
203937,"Minnesota Timberwolves","Kyle Anderson","Vet",-0.07,-0.15,-1.91,1.84,-0.15,-1.38,1.23,11.466,0.526,1.322,0.325,0.097,3.323,0.649,3.109,0.693,0.263,0.134,8.407,8.736,0.259,1.322,0.015,1.958,0.019,2.575
1630322,"Oklahoma City Thunder","Lindy Waters III","Vet",-0.1,0.35,-0.18,0.07,-0.28,-0.2,-0.08,15.212,0.516,13.559,0.366,0.907,1.129,0.677,1.16,0.782,0.136,0.15,7.022,3.213,0.086,0.843,0.01,1.239,0.012,1.185
1629685,"Los Angeles Lakers","Dylan Windler","Vet",-0.11,0.66,-0.01,-0.1,0.11,0.19,-0.08,17.327,0.515,13.393,0.331,0.711,2.642,0.649,2.94,0.768,0.17,0.184,8.654,4.807,0.136,0.697,0.008,1.543,0.015,2.42
1629723,"Memphis Grizzlies","John Konchar","Vet",-0.11,-0.25,-1.9,1.79,0.43,-1.43,1.86,7.891,0.585,4.437,0.352,0.5,3.493,0.678,0.886,0.75,0.143,0.096,10.981,4.484,0.127,1.783,0.02,2.063,0.02,1.495
1641708,"Houston Rockets","Amen Thompson","Rookie",-0.12,NA,-1.6,1.48,0.24,-1.51,1.75,15.011,0.575,2.54,0.294,0.152,7.756,0.666,5.907,0.722,0.4,0.187,12.207,5.819,0.18,1.106,0.012,2.345,0.024,3.522
1627732,"Brooklyn Nets","Ben Simmons","Vet",-0.14,-1.68,-1.49,1.36,0.29,-0.98,1.27,11.249,0.593,0.697,0.147,0.034,5.785,0.704,2.322,0.523,0.295,0.149,14.51,11.959,0.308,1.214,0.013,2.064,0.02,4.343
1630586,"Golden State Warriors","Usman Garuba","Vet",-0.14,1.65,-1.39,1.25,0.44,-1.28,1.72,12.893,0.536,5.118,0.327,0.382,4.763,0.667,3.125,0.681,0.227,0.151,13.958,3.645,0.102,1.23,0.014,1.979,0.02,2.396
1629021,"Orlando Magic","Moritz Wagner","Vet",-0.15,0.59,-0.02,-0.13,0.14,0.5,-0.36,18.863,0.634,3.947,0.334,0.202,10.684,0.741,7.727,0.804,0.413,0.222,12.515,3.754,0.109,0.786,0.009,1.303,0.013,2.796
1630202,"Boston Celtics","Payton Pritchard","Vet",-0.17,-0.61,0.32,-0.49,-0.89,0.11,-1,16.408,0.527,11.012,0.372,0.667,1.887,0.663,1.386,0.819,0.101,0.153,6.693,6.77,0.187,0.254,0.002,1.178,0.012,1.566
1629130,"Miami Heat","Duncan Robinson","Vet",-0.18,-0.21,0.56,-0.74,-0.08,0.89,-0.97,18.182,0.536,13.149,0.38,0.721,2.555,0.705,2.157,0.857,0.127,0.189,4.47,4.777,0.143,0.284,0.003,1.1,0.011,2.226
1628997,"Miami Heat","Caleb Martin","Vet",-0.18,-0.95,-0.46,0.28,-0.6,-0.74,0.14,14.706,0.542,5.611,0.377,0.362,4.082,0.671,2.751,0.793,0.189,0.155,8.447,3.744,0.108,0.557,0.006,1.558,0.015,1.966
200768,"Charlotte Hornets","Kyle Lowry","Vet",-0.2,-1.64,-1.24,1.03,-1.35,-1.54,0.19,15.82,0.498,8.346,0.358,0.609,1.623,0.632,2.685,0.834,0.197,0.165,6.131,8.651,0.245,0.675,0.007,1.71,0.017,3.067
1628372,"Brooklyn Nets","Dennis Smith Jr.","Vet",-0.22,0.57,-1.11,0.88,0.37,-0.74,1.11,16.047,0.529,4.408,0.322,0.264,7.069,0.641,3.438,0.754,0.235,0.175,7.376,9.883,0.277,0.629,0.006,2.701,0.027,3.068
1631207,"Chicago Bulls","Dalen Terry","Sophomore",-0.23,1.83,-1.01,0.78,-0.23,-1.03,0.8,11.929,0.564,6.424,0.332,0.531,3.907,0.672,3.07,0.717,0.212,0.142,8.615,5.471,0.145,1.102,0.012,1.697,0.018,2.091
1631246,"Memphis Grizzlies","Vince Williams Jr.","Sophomore",-0.23,2.36,-1.01,0.78,-0.32,-0.97,0.65,13.343,0.56,8.198,0.358,0.578,3.946,0.66,3.855,0.792,0.313,0.161,10.054,4.662,0.143,0.999,0.012,1.504,0.015,2.53
203471,"Toronto Raptors","Dennis Schroder","Vet",-0.24,1.68,0.59,-0.84,-1.94,-0.85,-1.09,17.322,0.51,6.89,0.365,0.384,3.566,0.613,4.8,0.859,0.275,0.187,4.6,8.714,0.231,0.33,0.003,1.374,0.014,2.379
1629012,"Utah Jazz","Collin Sexton","Vet",-0.26,1.49,1.45,-1.71,-0.13,1.88,-2.01,25.191,0.55,8.333,0.388,0.339,6.899,0.677,8.934,0.862,0.366,0.279,4.694,8.869,0.277,0.283,0.003,1.294,0.013,4.188
1630228,"Golden State Warriors","Jonathan Kuminga","Vet",-0.27,1,0.66,-0.92,-0.34,0.76,-1.1,20.343,0.611,4.675,0.352,0.227,7.307,0.752,6.659,0.736,0.342,0.239,8.716,3.862,0.114,0.664,0.008,1.344,0.014,3.009
1631106,"Houston Rockets","Tari Eason","Sophomore",-0.27,1.82,-1.24,0.97,-0.99,-1.57,0.58,19.25,0.506,5.605,0.338,0.273,8.082,0.631,3.189,0.71,0.184,0.203,14.005,3.247,0.093,1.501,0.017,2.602,0.026,2.499
1627749,"Atlanta Hawks","Dejounte Murray","Vet",-0.27,-2.21,1.23,-1.51,-0.15,1.35,-1.5,23.973,0.536,8.007,0.378,0.325,5.385,0.647,4.171,0.846,0.174,0.244,7.028,7.26,0.221,0.305,0.003,1.833,0.018,2.928
1628988,"Houston Rockets","Aaron Holiday","Vet",-0.27,-0.05,-0.85,0.58,-1.14,-1.25,0.11,13.718,0.504,7.555,0.371,0.544,2.37,0.622,2.108,0.862,0.159,0.146,5.139,5.466,0.16,0.382,0.004,1.802,0.018,2.021
1630647,"Washington Wizards","Eugene Omoruyi","Vet",-0.27,1.8,0.1,-0.37,-0.51,0.08,-0.59,21.08,0.561,7.337,0.342,0.33,9.322,0.671,6.73,0.715,0.3,0.226,10.616,3.794,0.129,0.47,0.005,2.158,0.022,2.802
201587,"Philadelphia 76ers","Nicolas Batum","Vet",-0.31,-0.94,-1.34,1.03,-0.2,-1.07,0.87,10.575,0.546,6.248,0.375,0.657,1.64,0.69,1.168,0.715,0.104,0.113,7.708,4.691,0.141,1.164,0.013,1.485,0.015,1.418
1630700,"New Orleans Pelicans","Dyson Daniels","Sophomore",-0.32,1.87,-1.74,1.42,-0.37,-1.82,1.45,9.868,0.551,3.836,0.318,0.417,3.073,0.659,1.773,0.69,0.19,0.11,8.345,5.984,0.156,0.778,0.008,2.456,0.026,1.989
1629638,"Minnesota Timberwolves","Nickeil Alexander-Walker","Vet",-0.32,1.23,-1.21,0.89,-0.58,-1.2,0.62,12.489,0.536,8.288,0.379,0.66,1.897,0.614,1.532,0.763,0.144,0.126,4.518,5.198,0.144,0.875,0.01,1.705,0.017,1.757
1628420,"Detroit Pistons","Monte Morris","Vet",-0.34,-0.89,0.11,-0.45,-0.75,0.01,-0.76,19.811,0.503,7.336,0.368,0.355,2.874,0.687,2.138,0.811,0.11,0.185,6.173,7.438,0.237,0.446,0.005,1.281,0.013,1.645
1628436,"Boston Celtics","Luke Kornet","Vet",-0.35,0.01,-1.24,0.89,0.17,-0.91,1.08,10.639,0.679,0.537,0.296,0.055,8.597,0.734,2.912,0.839,0.277,0.124,12.978,2.914,0.084,2.958,0.034,1.027,0.01,1.492
1629652,"Oklahoma City Thunder","Luguentz Dort","Vet",-0.35,1.39,-0.39,0.04,-1.14,-0.85,-0.29,14.434,0.499,9.517,0.376,0.641,3.214,0.59,3.06,0.806,0.235,0.143,6.583,2.628,0.064,0.835,0.009,1.32,0.014,1.245
1631109,"Charlotte Hornets","Mark Williams","Sophomore",-0.36,1.91,0.48,-0.84,-0.26,0.79,-1.05,18.203,0.637,0.719,0.211,0.029,10.319,0.716,5.907,0.674,0.395,0.212,16.449,2.347,0.065,2.081,0.024,1.464,0.014,2.164
1630595,"Detroit Pistons","Cade Cunningham","Vet",-0.37,0.38,1.06,-1.43,0.35,1.25,-0.9,24.985,0.512,6.836,0.347,0.27,5.972,0.619,6.204,0.852,0.242,0.28,5.988,10.937,0.357,0.594,0.006,1.434,0.014,5.054
1626220,"Brooklyn Nets","Royce O'Neale","Vet",-0.38,-0.1,-0.98,0.6,-0.95,-1.23,0.28,12.525,0.494,10.45,0.364,0.8,1.461,0.622,0.899,0.749,0.101,0.124,8.861,5.473,0.147,0.956,0.01,1.377,0.013,1.757
1641726,"Dallas Mavericks","Dereck Lively II","Rookie",-0.38,NA,-1.2,0.82,-0.11,-1.33,1.22,12.995,0.659,0.829,0.241,0.036,8.476,0.765,3.878,0.604,0.303,0.155,15.002,2.96,0.085,2.25,0.025,1.016,0.011,2.167
203084,"Sacramento Kings","Harrison Barnes","Vet",-0.39,0.71,0.55,-0.94,-0.32,0.66,-0.98,15.11,0.546,8.297,0.394,0.539,2.719,0.682,3.98,0.846,0.325,0.157,5.241,2.36,0.062,0.325,0.004,1.044,0.011,1.088
1630570,"Brooklyn Nets","Trendon Watford","Vet",-0.4,0.61,-0.29,-0.11,-0.39,-0.42,0.03,17.879,0.594,4.832,0.335,0.254,6.447,0.701,3.967,0.753,0.279,0.192,10.935,5.924,0.172,0.77,0.008,1.522,0.015,2.985
1630240,"Phoenix Suns","Saben Lee","Vet",-0.42,-0.59,-1.15,0.73,0,-0.88,0.88,15.034,0.497,4.04,0.319,0.282,6.712,0.61,6.832,0.71,0.419,0.188,6.796,7.818,0.237,0.629,0.007,2.185,0.022,2.895
1627827,"Brooklyn Nets","Dorian Finney-Smith","Vet",-0.43,-1.52,-1.05,0.62,-1.73,-1.56,-0.17,15.557,0.512,9.68,0.357,0.641,3.104,0.652,1.465,0.736,0.083,0.162,8.037,3.014,0.088,0.88,0.01,1.271,0.013,1.47
1627884,"Dallas Mavericks","Derrick Jones Jr.","Vet",-0.44,-1.25,-0.46,0.02,0.13,-0.72,0.85,12.523,0.615,5.52,0.353,0.426,5.283,0.684,3.252,0.737,0.273,0.14,7.145,2.384,0.058,1.39,0.015,1.465,0.015,1.436
1629022,"Brooklyn Nets","Lonnie Walker IV","Vet",-0.44,1.44,0.92,-1.37,-0.23,1.14,-1.37,23.181,0.538,13.21,0.381,0.559,4.711,0.657,3.471,0.817,0.172,0.232,4.77,4.063,0.128,0.609,0.006,1.37,0.013,2.178
1628415,"Houston Rockets","Dillon Brooks","Vet",-0.45,-1.01,-0.43,-0.02,-2.52,-1.37,-1.15,16.532,0.494,7.891,0.359,0.46,4.054,0.646,3.222,0.824,0.188,0.168,5.385,2.804,0.075,0.338,0.004,1.439,0.015,1.86
1628975,"Chicago Bulls","Jevon Carter","Vet",-0.45,-0.19,-0.53,0.08,-1.18,-0.63,-0.55,18.464,0.479,12.072,0.373,0.635,1.012,0.579,0.796,0.772,0.048,0.18,3.892,4.145,0.118,0.667,0.007,1.649,0.017,1.518
1629111,"Houston Rockets","Jock Landale","Vet",-0.46,0.69,-1.48,1.02,-1.19,-1.68,0.49,14.185,0.568,2.608,0.292,0.148,6.408,0.687,4.553,0.728,0.312,0.153,12.424,3.463,0.105,1.784,0.021,1.038,0.014,2.269
1629028,"Portland Trail Blazers","Deandre Ayton","Vet",-0.47,-3.12,-1.26,0.79,0.11,-0.69,0.8,19.073,0.598,0.535,0.281,0.029,6.655,0.762,2.86,0.776,0.16,0.199,15.293,2.833,0.081,1.271,0.014,1.141,0.012,2.236
1629659,"Utah Jazz","Talen Horton-Tucker","Vet",-0.47,0.97,-0.05,-0.42,-1.3,-0.41,-0.89,24.652,0.464,8.013,0.319,0.339,6.165,0.641,6.556,0.746,0.248,0.259,6.492,9.169,0.285,0.69,0.008,1.913,0.019,4.604
1628370,"Sacramento Kings","Malik Monk","Vet",-0.49,-0.68,0.67,-1.15,-0.46,0.57,-1.03,20.767,0.53,10.058,0.374,0.473,4.822,0.666,5.573,0.847,0.265,0.234,5.355,9.774,0.292,0.853,0.009,1.21,0.012,3.612
202692,"Detroit Pistons","Alec Burks","Vet",-0.5,-1.41,0.43,-0.93,0.87,1.24,-0.37,21.138,0.48,13.013,0.387,0.616,1.627,0.571,6.118,0.862,0.308,0.223,6.037,3.849,0.113,0.517,0.006,1.356,0.014,1.617
1630167,"Indiana Pacers","Obi Toppin","Vet",-0.5,-0.82,0.44,-0.94,-0.29,0.46,-0.75,15.853,0.642,6.791,0.361,0.419,6.541,0.755,3.094,0.795,0.191,0.174,8.716,3.27,0.1,1.04,0.01,1.058,0.011,1.724
202691,"Golden State Warriors","Klay Thompson","Vet",-0.51,-1.2,0.65,-1.16,-1.33,0.36,-1.69,22.701,0.491,13.953,0.403,0.605,1.63,0.696,2.695,0.879,0.11,0.218,5.142,3.748,0.107,0.702,0.008,0.97,0.01,1.984
203486,"Los Angeles Clippers","Mason Plumlee","Vet",-0.51,-1.15,-1.36,0.84,0,-1.01,1.01,10.135,0.694,0.407,0.136,0.022,7.484,0.749,5.903,0.629,0.533,0.124,16.399,3.667,0.099,1.173,0.013,1.138,0.011,1.917
1630540,"New York Knicks","Miles McBride","Vet",-0.52,1.79,-0.81,0.29,-0.21,-0.56,0.35,19.486,0.505,12.207,0.36,0.605,3.259,0.65,2.845,0.776,0.158,0.185,3.685,4.17,0.136,0.456,0.005,2.102,0.02,1.606
201569,"Phoenix Suns","Eric Gordon","Vet",-0.55,0.24,0.49,-1.04,-0.29,0.24,-0.53,15.206,0.557,11.019,0.361,0.722,2.299,0.681,1.679,0.813,0.136,0.155,3.623,3.34,0.088,0.627,0.007,1.213,0.012,1.593
1630572,"San Antonio Spurs","Sandro Mamukelashvili","Vet",-0.55,0.28,-0.69,0.14,-0.51,-0.66,0.15,18.21,0.525,8.218,0.328,0.478,5.958,0.644,4.42,0.704,0.229,0.198,13.406,5.254,0.152,1.377,0.016,1.234,0.012,2.665
203952,"Golden State Warriors","Andrew Wiggins","Vet",-0.57,-2.29,-0.26,-0.31,-2.41,-1.32,-1.09,19.66,0.532,5.56,0.357,0.297,4.691,0.686,4.617,0.698,0.235,0.212,7.55,3.517,0.106,1.054,0.012,1.134,0.012,2.155
1630214,"Memphis Grizzlies","Xavier Tillman","Vet",-0.58,-0.27,-2.56,1.98,-0.35,-2.32,1.97,13.553,0.553,2.681,0.3,0.176,6.358,0.672,3.202,0.525,0.242,0.153,11.698,4.09,0.119,1.981,0.023,2.623,0.025,1.917
1631169,"Minnesota Timberwolves","Josh Minott","Sophomore",-0.58,1.81,-0.84,0.26,-0.54,-0.82,0.28,16.414,0.555,3.843,0.31,0.237,7.547,0.68,5.398,0.773,0.305,0.187,8.763,3.165,0.088,2.081,0.023,1.561,0.016,2.427
203488,"Detroit Pistons","Mike Muscala","Vet",-0.58,-1.69,-1.19,0.61,-1.26,-1.5,0.24,11.769,0.513,8.507,0.362,0.697,1.496,0.646,1.634,0.743,0.177,0.126,10.157,2.986,0.081,1.244,0.014,0.82,0.009,1.215
1628385,"Brooklyn Nets","Harry Giles III","Vet",-0.58,NA,-0.35,-0.23,0.08,-0.14,0.22,21.289,0.557,6.642,0.33,0.287,9.1,0.695,5.594,0.645,0.266,0.233,15.529,4.236,0.127,1.556,0.02,1.303,0.012,3.455
1630188,"Indiana Pacers","Jalen Smith","Vet",-0.59,0.2,0.12,-0.71,0.28,0.35,-0.07,17.658,0.635,6.999,0.35,0.382,7.387,0.75,5.161,0.757,0.283,0.193,14.334,2.563,0.077,2.089,0.023,0.818,0.008,2.003
1631120,"Boston Celtics","JD Davison","Sophomore",-0.6,2.41,-0.92,0.32,-0.55,-0.9,0.35,15.071,0.539,6.155,0.295,0.474,4.126,0.636,3.768,0.757,0.209,0.18,7.385,5.745,0.17,0.792,0.009,1.566,0.016,2.47
1626162,"Philadelphia 76ers","Kelly Oubre Jr.","Vet",-0.6,0.33,-0.06,-0.54,-0.54,-0.18,-0.36,18.751,0.553,7.232,0.361,0.392,7.031,0.671,4.882,0.763,0.256,0.199,7.325,2.211,0.06,0.807,0.009,1.818,0.018,1.6
1629675,"Minnesota Timberwolves","Naz Reid","Vet",-0.61,-0.76,-0.9,0.29,-0.29,-0.07,-0.22,20.161,0.598,10.236,0.378,0.479,5.512,0.731,3.315,0.746,0.171,0.211,10.939,2.814,0.077,1.783,0.021,1.505,0.015,2.404
1627763,"Portland Trail Blazers","Malcolm Brogdon","Vet",-0.64,-0.69,-0.05,-0.59,-0.05,0.07,-0.12,19.844,0.509,8.32,0.383,0.394,5.332,0.606,4.239,0.838,0.211,0.211,6.699,8.653,0.273,0.406,0.004,1.082,0.011,2.623
1631288,"Miami Heat","Jamal Cain","Sophomore",-0.65,1.53,-0.45,-0.19,-0.61,-0.37,-0.24,15.995,0.525,5.646,0.33,0.362,5.178,0.66,4.298,0.733,0.22,0.174,8.198,2.175,0.057,0.767,0.009,1.626,0.018,1.695
1629018,"Toronto Raptors","Gary Trent Jr.","Vet",-0.66,-0.51,0.43,-1.09,0.02,0.78,-0.76,18.68,0.489,11.148,0.389,0.574,1.86,0.645,1.761,0.817,0.113,0.179,4.472,2.906,0.074,0.276,0.003,1.878,0.019,0.935
203903,"Utah Jazz","Jordan Clarkson","Vet",-0.66,-2.39,1.28,-1.94,-2.23,0.15,-2.38,23.292,0.514,8.701,0.336,0.385,3.578,0.649,5.547,0.86,0.226,0.244,5.571,7.83,0.234,0.167,0.002,1.018,0.01,3.757
1628971,"Toronto Raptors","Bruce Brown","Vet",-0.67,-1.1,-0.68,0.01,-1.21,-1.41,0.2,15.385,0.551,3.93,0.336,0.252,4.416,0.709,3.642,0.816,0.239,0.163,7.906,4.172,0.119,0.878,0.01,1.847,0.018,2.049
1630172,"Chicago Bulls","Patrick Williams","Vet",-0.67,1.18,-1.17,0.5,-0.89,-1.27,0.38,16.18,0.51,7.635,0.394,0.444,4.116,0.647,2.475,0.797,0.167,0.177,6.909,2.736,0.077,1.339,0.015,1.633,0.016,2.083
1630207,"Houston Rockets","Nate Hinton","Vet",-0.67,NA,-1.27,0.6,-0.6,-1.26,0.66,17.057,0.517,8.939,0.306,0.544,4.293,0.65,3.911,0.76,0.211,0.194,7.932,4.551,0.144,0.869,0.01,1.636,0.017,3.002
1626158,"Dallas Mavericks","Richaun Holmes","Vet",-0.67,-1.06,-1.4,0.73,-0.64,-1.44,0.8,11.88,0.649,0.617,0.223,0.024,7.173,0.741,3.556,0.702,0.298,0.14,13.973,2.765,0.073,1.917,0.022,0.832,0.008,2.264
1630581,"Oklahoma City Thunder","Josh Giddey","Vet",-0.68,0.94,-0.15,-0.54,-0.57,-0.09,-0.48,19.025,0.536,6.123,0.349,0.329,5.775,0.635,2.863,0.801,0.135,0.202,12.159,8.514,0.225,0.867,0.01,1.201,0.013,3.288
1631165,"Sacramento Kings","Keon Ellis","Sophomore",-0.69,1.86,-1.6,0.91,-0.49,-1.65,1.16,13.877,0.519,10.327,0.348,0.769,1.281,0.645,2.834,0.671,0.202,0.149,5.551,5.294,0.147,1.068,0.011,1.983,0.02,2.173
1629014,"Portland Trail Blazers","Anfernee Simons","Vet",-0.69,0.27,1.29,-1.98,0.9,2.59,-1.69,25.458,0.52,12.254,0.386,0.491,5.261,0.634,4.914,0.902,0.199,0.27,4.884,8.363,0.277,0.231,0.003,0.875,0.009,3.681
1629667,"Toronto Raptors","Jalen McDaniels","Vet",-0.69,0.8,-1.08,0.39,-0.33,-1.23,0.9,17.674,0.524,8.236,0.344,0.483,4.483,0.65,3.237,0.787,0.215,0.182,8.022,3.098,0.085,0.706,0.008,1.833,0.019,2.166
1626171,"Milwaukee Bucks","Bobby Portis","Vet",-0.7,-1.47,0.27,-0.97,-0.97,0.17,-1.14,20.378,0.553,7.083,0.401,0.333,4.32,0.681,2.77,0.797,0.138,0.212,14.352,2.347,0.059,0.668,0.007,1.107,0.012,1.579
1628966,"Phoenix Suns","Keita Bates-Diop","Vet",-0.7,0.2,-0.7,0,-0.32,-0.61,0.29,12.444,0.562,5.58,0.347,0.448,4.607,0.671,2.973,0.764,0.25,0.139,8.659,2.946,0.081,1.114,0.013,1.509,0.015,1.315
1641739,"Portland Trail Blazers","Toumani Camara","Rookie",-0.73,NA,-1.78,1.05,-0.35,-1.7,1.35,11.902,0.54,5.017,0.339,0.406,4.867,0.656,3.173,0.729,0.254,0.135,9.978,2.274,0.061,0.861,0.01,1.995,0.02,2.115
1631217,"Los Angeles Clippers","Moussa Diabate","Sophomore",-0.73,2.27,-0.35,-0.38,-0.67,-0.32,-0.35,15.897,0.539,1.776,0.255,0.111,8.082,0.67,5.34,0.688,0.351,0.187,11.476,2.857,0.077,1.455,0.016,1.543,0.016,2.239
203506,"Memphis Grizzlies","Victor Oladipo","Vet",-0.73,-0.54,-1.39,0.66,-1.37,-2.24,0.87,17.143,0.469,8.913,0.332,0.49,2.939,0.615,2.811,0.726,0.175,0.183,6.078,5.758,0.183,0.75,0.007,2.154,0.022,2.9
1627745,"Cleveland Cavaliers","Damian Jones","Vet",-0.75,-1.26,-1.79,1.04,0.35,-1.31,1.66,12.666,0.643,3.001,0.309,0.228,6.085,0.757,4.265,0.77,0.334,0.159,11.823,2.798,0.082,2.449,0.029,1.1,0.011,2.466
1630166,"Washington Wizards","Deni Avdija","Vet",-0.75,0.47,-0.73,-0.02,-1.12,-1.05,-0.07,15.897,0.564,4.942,0.334,0.293,6.785,0.716,5.329,0.753,0.303,0.193,10.561,5.92,0.171,0.721,0.008,1.375,0.014,3.118
1629312,"Miami Heat","Haywood Highsmith","Vet",-0.75,2.12,-1.84,1.09,-0.19,-1.6,1.41,11.399,0.545,6.851,0.373,0.581,2.514,0.67,1.141,0.73,0.11,0.113,7.382,2.447,0.065,0.883,0.01,1.895,0.019,1.316
1630568,"Minnesota Timberwolves","Luka Garza","Vet",-0.75,0.07,0.61,-1.36,-0.88,0.62,-1.5,23.839,0.557,9.113,0.32,0.348,6.563,0.69,9.811,0.676,0.355,0.258,11.736,2.945,0.082,0.778,0.009,0.986,0.01,2.353
1630180,"Atlanta Hawks","Saddiq Bey","Vet",-0.78,0.81,0.35,-1.13,-1.79,-0.59,-1.2,16.162,0.521,8.287,0.369,0.51,5.284,0.633,4.648,0.834,0.246,0.166,8.927,2.507,0.068,0.228,0.003,1.299,0.013,1.342
201566,"Los Angeles Clippers","Russell Westbrook","Vet",-0.78,0.09,0.02,-0.8,-0.51,0.53,-1.04,21.852,0.532,5.392,0.325,0.247,9.078,0.642,5.442,0.693,0.27,0.255,10.504,10.13,0.285,0.825,0.009,1.842,0.018,4.252
1629656,"New York Knicks","Quentin Grimes","Vet",-0.78,0.35,-0.49,-0.29,-0.62,-0.25,-0.37,17.046,0.537,12.433,0.372,0.694,3.626,0.676,2.355,0.78,0.146,0.172,5.594,3.1,0.094,0.347,0.004,1.409,0.014,1.456
1630208,"Charlotte Hornets","Nick Richards","Vet",-0.79,0.53,-0.98,0.19,-0.02,-0.9,0.88,10.979,0.675,0.644,0.132,0.03,8.116,0.734,5.43,0.762,0.474,0.143,15.66,2.064,0.057,2.54,0.028,0.567,0.005,1.957
1628998,"Charlotte Hornets","Cody Martin","Vet",-0.79,-1.39,-1.4,0.61,-0.93,-2.13,1.2,13.508,0.49,5.651,0.33,0.397,3.632,0.649,2.229,0.639,0.169,0.159,6.6,5.808,0.17,0.859,0.01,2.019,0.02,2.473
1629637,"Los Angeles Lakers","Jaxson Hayes","Vet",-0.79,-0.4,-1.47,0.67,0.78,-0.51,1.29,10.75,0.708,0.73,0.282,0.028,7.126,0.773,4.966,0.725,0.435,0.138,10.875,2.828,0.076,1.612,0.017,1.412,0.015,2.17
1629629,"Los Angeles Lakers","Cam Reddish","Vet",-0.81,0.35,-1.49,0.68,-0.97,-1.31,0.34,14.233,0.503,6.24,0.344,0.473,4.114,0.638,3.023,0.807,0.209,0.149,5.282,3.164,0.087,0.701,0.008,2.355,0.022,1.843
